id,name,us_sound,us_link,type
297953,quadriplegia,ˌkwɑː.drəˈpliː.dʒə,../audio/q/cdo0319usquad1397.mp3,noun
297954,quadriplegic,ˌkwɑː.drəˈpliː.dʒɪk,../audio/q/eus75897.mp3,adjective
298008,quadruped,ˈkwɑː.drə.ped,../audio/q/eus73795.mp3,noun
298022,quadruple,kwɑːˈdruː.pəl,../audio/q/quadruple.mp3,verb
298023,quadrupled,kwɑːˈdruː.pəl,../audio/q/quadruple.mp3,verb
298026,quadruplet,kwɑːˈdruː.plət,../audio/q/quadruplet.mp3,noun
298029,quadruply,kwɑːˈdruː.pəl.i,../audio/q/cdo0623usquad3214.mp3,adverb
298030,quadruplicate,"",../audio/q/eus23004.mp3,noun
298038,quadrupling,kwɑːˈdruː.pəl,../audio/q/quadruple.mp3,verb
298056,quaff,kwæf,../audio/q/uspyrom022.mp3,verb
298057,quaffed,kwæf,../audio/q/uspyrom022.mp3,verb
298060,quaffing,kwæf,../audio/q/uspyrom022.mp3,verb
298071,quagmire,ˈkwæɡ.maɪr,../audio/q/quagmire.mp3,noun
298083,quay,kiː,../audio/q/key.mp3,noun
298095,quail,kweɪl,../audio/q/quail.mp3,noun
298097,quailed,kweɪl,../audio/q/quail.mp3,verb
298103,quailing,kweɪl,../audio/q/quail.mp3,verb
298107,quaint,kweɪnt,../audio/q/quaint.mp3,adjective
298113,quaintly,ˈkweɪnt.li,../audio/q/uspyrom025.mp3,adverb
298114,quaintness,ˈkweɪnt.nəs,../audio/q/uspyrom026.mp3,noun
298117,quayside,ˈkiː.saɪd,../audio/q/usquant012.mp3,noun
298121,quake,kweɪk,../audio/q/quake.mp3,verb
298122,quaked,kweɪk,../audio/q/quake.mp3,verb
298125,quaker,ˈkweɪ.kɚ,../audio/q/quaker.mp3,noun
298149,quaking,kweɪk,../audio/q/quake.mp3,verb
298154,qualify,ˈkwɑː.lə.faɪ,../audio/q/qualify.mp3,verb
298155,qualifiable,ˌkwɑː.ləˈfaɪ.ə.bəl,../audio/q/cdo0623usqual3217.mp3,adjective
298156,qualification,ˌkwɑː.lə.fəˈkeɪ.ʃən,../audio/q/qualification.mp3,noun
298161,qualified,ˈkwɑː.lə.faɪd,../audio/q/qualified.mp3,adjective
298162,qualifiedly,ˈkwɑː.lə.faɪd.li,../audio/q/cdo0623usqual3218.mp3,adverb
298164,qualifier,ˈkwɑː.lə.faɪ.ɚ,../audio/q/uspyrom027.mp3,noun
298167,qualifying,ˈkwɑː.lə.faɪ,../audio/q/qualify.mp3,verb
298170,qualitative,ˈkwɑː.lə.teɪ.t̬ɪv,../audio/q/eus73796.mp3,adjective
298171,qualitatively,ˈkwɑː.lə.teɪ.t̬ɪv.li,../audio/q/uspyrom028.mp3,adverb
298172,quality,ˈkwɑː.lə.t̬i,../audio/q/eus73797.mp3,noun
298198,quandary,ˈkwɑːn.dri,../audio/q/quandary.mp3,noun
298204,quango,ˈkwæŋ.ɡoʊ,../audio/q/uspyrom029.mp3,noun
298207,quant,kwɑːnt,../audio/q/eus23014.mp3,noun
298216,quantify,ˈkwɑːn.t̬ə.faɪ,../audio/q/eus73801.mp3,verb
298218,quantifiable,ˌkwɑːn.t̬əˈfaɪ.ə.bəl,../audio/q/eus73799.mp3,adjective
298219,quantifiably,ˌkwɑːn.t̬əˈfaɪ.ə.bli,"",adverb
298220,quantification,ˌkwɑːn.t̬ə.fəˈkeɪ.ʃən,../audio/q/eus73800.mp3,noun
298222,quantified,ˈkwɑːn.t̬ə.faɪ,../audio/q/eus73801.mp3,verb
298223,quantifier,ˈkwɑːn.t̬ə.faɪ.ɚ,../audio/q/quantifier.mp3,noun
298226,quantifying,ˈkwɑːn.t̬ə.faɪ,../audio/q/eus73801.mp3,verb
298227,quantile,ˈkwɑːn.taɪl,../audio/q/cdo1121usquan3545.mp3,noun
298233,quantitative,ˈkwɑːn.t̬ə.teɪ.t̬ɪv,../audio/q/eus73802.mp3,adjective
298234,quantitatively,ˈkwɑːn.t̬ə.teɪ.t̬ɪv.li,../audio/q/usquant004.mp3,adverb
298236,quantity,ˈkwɑːn.t̬ə.t̬i,../audio/q/eus73803.mp3,noun
298257,quantum,ˈkwɑːn.t̬əm,../audio/q/usquant005.mp3,noun
298265,quarantine,ˈkwɔːr.ən.tiːn,../audio/q/quarantine.mp3,noun
298266,quarantined,ˈkwɔːr.ən.tiːn,../audio/q/quarantine.mp3,verb
298269,quarantining,ˈkwɔːr.ən.tiːn,../audio/q/quarantine.mp3,verb
298277,quark,kwɑːrk,../audio/q/quark.mp3,noun
298284,quarrel,ˈkwɔːr.əl,../audio/q/eus75898.mp3,noun
298301,quarrelsome,ˈkwɔːr.əl.səm,../audio/q/usquant006.mp3,adjective
298304,quarry,ˈkwɔːr.i,../audio/q/quarry.mp3,noun
298308,quarried,ˈkwɔːr.i,../audio/q/quarry.mp3,verb
298312,quarrying,ˈkwɔːr.i,../audio/q/quarry.mp3,verb
298319,quart,kwɔːrt,../audio/q/quart.mp3,noun
298329,quarter,ˈkwɔːr.t̬ɚ,../audio/q/quarter.mp3,noun
298331,quarterback,ˈkwɔːr.t̬ɚ.bæk,../audio/q/quarterback.mp3,noun
298333,quarterdeck,ˈkwɔːr.t̬ɚ.dek,../audio/q/usquant007.mp3,noun
298336,quartered,ˈkwɔːr.t̬ɚ,../audio/q/quarter.mp3,verb
298338,quarterfinal,ˌkwɔːr.t̬ɚˈfaɪ.nəl,../audio/q/usquant008.mp3,noun
298341,quartering,ˈkwɔːr.t̬ɚ,../audio/q/quarter.mp3,verb
298345,quarterly,ˈkwɔːr.t̬ɚ.li,../audio/q/quarterly.mp3,adjective
298346,quarterlies,"",../audio/q/cbedus08046.mp3,noun
298349,quartermaster,ˈkwɔːr.t̬ɚˌmæs.tɚ,../audio/q/cdo1121usquar3548.mp3,noun
298360,quarters,ˈkwɔr·t̬ərz,../audio/q/quarters.mp3,phrase
298370,quartet,kwɔːrˈtet,../audio/q/quartet.mp3,noun
298377,quartile,ˈkwɔːr.taɪl,../audio/q/eus23032.mp3,noun
298390,quartz,ˈkwɔːrts,../audio/q/quartz.mp3,noun
298401,quasar,ˈkweɪ.zɑːr,../audio/q/usquant009.mp3,noun
298403,quash,kwɑːʃ,../audio/q/quash.mp3,verb
298404,quashed,kwɑːʃ,../audio/q/quash.mp3,verb
298411,quashing,kwɑːʃ,../audio/q/quash.mp3,verb
298412,quasi,kweɪ.zaɪ-,../audio/q/usb01170.mp3,prefix
298441,quaternary,ˈkwɑː.t̬ɚ.ner.i,../audio/q/cdo0318usquat3971.mp3,adjective
298450,quaternity,kwɑːˈtɝː.nə.t̬i,../audio/q/cdo0623usquat3223.mp3,noun
298459,quatrain,ˈkwɑː.treɪn,../audio/q/usquant010.mp3,noun
298488,quaver,ˈkweɪ.vɚ,../audio/q/quaver.mp3,verb
298489,quavered,ˈkweɪ.vɚ,../audio/q/quaver.mp3,verb
298492,quavery,ˈkweɪ.vɚ.i,../audio/q/usquant011.mp3,adjective
298494,quavering,ˈkweɪ.vɚ,../audio/q/quaver.mp3,verb
298495,quaveringly,ˈkweɪ.vɚ.ɪŋ.li,../audio/q/cdo0623usquav3224.mp3,adverb
298514,queasy,ˈkwiː.zi,../audio/q/queasy.mp3,adjective
298517,queasily,ˈkwiː.zəl.i,../audio/q/usquant013.mp3,adverb
298518,queasiness,ˈkwiː.zi.nəs,../audio/q/usquant014.mp3,noun
298524,quebec,kwiːˈbek,../audio/q/usb02228.mp3,noun
298529,quebracho,keɪˈbrɑː.tʃoʊ,../audio/q/cdo0623usqueb3225.mp3,noun
298540,queen,kwiːn,../audio/q/queen.mp3,noun
298553,queenly,ˈkwiːn.li,../audio/q/cdo0318usquee3972.mp3,adjective
298563,queenship,ˈkwiːn.ʃɪp,../audio/q/cdo0623usquee3226.mp3,noun
298567,queer,kwɪr,../audio/q/queer.mp3,adjective
298576,queerly,ˈkwɪr.li,../audio/q/cdo0623usquee3227.mp3,adverb
298593,quell,kwel,../audio/q/quell.mp3,verb
298595,quelled,kwel,../audio/q/quell.mp3,verb
298598,quelling,kwel,../audio/q/quell.mp3,verb
298611,quench,kwentʃ,../audio/q/quench.mp3,verb
298623,quenelle,kəˈnel,../audio/q/cdo0318usquen3975.mp3,noun
298657,query,ˈkwɪr.i,../audio/q/query.mp3,noun
298662,queried,ˈkwɪr.i,../audio/q/query.mp3,verb
298666,querying,ˈkwɪr.i,../audio/q/query.mp3,verb
298676,querist,ˈkwɪr.ɪst,../audio/q/cdo0623usquer3228.mp3,noun
298680,quern,kwɜ˞ːn,../audio/q/cdo0318usquer3976.mp3,noun
298694,querulous,ˈkwer.jə.ləs,../audio/q/eus73806.mp3,adjective
298695,querulously,ˈkwer.jə.ləs.li,../audio/q/usquant018.mp3,adverb
298701,quest,kwest,../audio/q/quest.mp3,noun
298710,question,ˈkwes.tʃən,../audio/q/question.mp3,noun
298712,questionable,ˈkwes.tʃə.nə.bəl,../audio/q/questionable.mp3,adjective
298714,questionably,ˈkwes.tʃə.nə.bli,../audio/q/cdo0623usques3229.mp3,adverb
298717,questioned,ˈkwes.tʃən,../audio/q/question.mp3,verb
298719,questioner,ˈkwes.tʃə.nɚ,../audio/q/questioner.mp3,noun
298721,questioning,ˈkwes.tʃə.nɪŋ,../audio/q/usquant019.mp3,noun
298722,questioningly,ˈkwes.tʃə.nɪŋ.li,../audio/q/cdo1121usques3549.mp3,adverb
298729,questionnaire,ˌkwes.tʃəˈner,../audio/q/questionnaire.mp3,noun
298748,quetzal,ˈket.sɑːl,../audio/q/cdo0318usquet3977.mp3,noun
298752,queue,kjuː,../audio/q/cue.mp3,noun
298753,queued,kjuː,../audio/q/cue.mp3,verb
298754,queueing,kjuː,../audio/q/cue.mp3,verb
298758,queuing,ˈkjuː.ɪŋ,../audio/q/cdo0123usqueu2026.mp3,noun
298769,quibbled,ˈkwɪb.əl,../audio/q/quibble.mp3,verb
298774,quibbling,ˈkwɪb.əl,../audio/q/quibble.mp3,verb
298779,quiche,kiːʃ,../audio/q/quiche.mp3,noun
298781,quick,kwɪk,../audio/q/quick.mp3,adjective
298785,quicken,ˈkwɪk.ən,../audio/q/eus75899.mp3,verb
298788,quickened,ˈkwɪk.ən,../audio/q/eus75899.mp3,verb
298790,quickening,ˈkwɪk.ən,../audio/q/eus75899.mp3,verb
298797,quickie,ˈkwɪk.i,../audio/q/usquant023.mp3,noun
298800,quickly,ˈkwɪk.li,../audio/q/quickly.mp3,adverb
298804,quicksand,ˈkwɪk.sænd,../audio/q/quicksand.mp3,noun
298810,quicksilver,ˈkwɪkˌsɪl.vɚ,../audio/q/usquant025.mp3,noun
298815,quickstep,ˈkwɪk.step,../audio/q/usquant026.mp3,noun
298821,quid,kwɪd,../audio/q/cus01656.mp3,noun
298831,quiddity,ˈkwɪd.ə.t̬i,../audio/q/cdo0318usquid3981.mp3,noun
298837,quidnunc,ˈkwɪd.nʌŋk,../audio/q/cdo0318usquid3982.mp3,noun
298843,quiescence,kwiˈes.əns,../audio/q/cdo0318usquie3983.mp3,noun
298845,quiescent,kwiˈes.ənt,../audio/q/usquant027.mp3,adjective
298848,quiet,ˈkwaɪ.ət,../audio/q/quiet.mp3,adjective
298853,quieten,ˈkwaɪə.t̬ən,../audio/q/cald4us1907.mp3,verb
298854,quietened,ˈkwaɪə.t̬ən,../audio/q/cald4us1907.mp3,verb
298856,quietening,ˈkwaɪə.t̬ən,../audio/q/cald4us1907.mp3,verb
298863,quietism,ˈkwaɪə.tɪ.zəm,../audio/q/usquant028.mp3,noun
298869,quietly,ˈkwaɪət.li,../audio/q/quietly.mp3,adverb
298871,quietness,ˈkwaɪət.nəs,../audio/q/quietness.mp3,noun
298874,quietude,ˈkwaɪə.tuːd,../audio/q/usquant029.mp3,noun
298878,quiff,kwɪf,../audio/q/cald4us1908.mp3,noun
298893,quill,kwɪl,../audio/q/quill.mp3,noun
298913,quilling,ˈkwɪl.ɪŋ,../audio/q/cdo1121usquil3550.mp3,noun
298920,quilt,kwɪlt,../audio/q/quilt.mp3,noun
298921,quilted,ˈkwɪl.t̬ɪd,../audio/q/quilted.mp3,adjective
298924,quilting,ˈkwɪl.tɪŋ,../audio/q/csds0257.mp3,noun
298927,quim,kwɪm,../audio/q/cdo0319usquim1401.mp3,noun
298962,quince,kwɪns,../audio/q/usquin_002.mp3,noun
299016,quinine,ˈkwaɪ.naɪn,../audio/q/usquin_003.mp3,noun
299036,quinoa,kɪnˈwɑː,../audio/q/usa31390.mp3,noun
299193,quintessence,kwɪnˈtes.əns,../audio/q/usquin_004.mp3,noun
299194,quintessential,ˌkwɪn.tɪˈsen.ʃəl,../audio/q/uszzzzd098.mp3,adjective
299196,quintessentially,ˌkwɪn.tɪˈsen.ʃəl.i,../audio/q/quintessentially.mp3,adverb
299198,quintet,kwɪnˈtet,../audio/q/quintet.mp3,noun
299205,quintile,ˈkwɪn.taɪl,../audio/q/cdo0319usquin1403.mp3,noun
299209,quintillion,kwɪnˈtɪl.jən,../audio/q/cdo0623usquin3231.mp3,number
299225,quintuple,kwɪnˈtuː.pl,../audio/q/cdo0318usquin3984.mp3,verb
299228,quintuplet,kwɪnˈtʌp.lət,../audio/q/quintuplet.mp3,noun
299244,quip,kwɪp,../audio/q/quip.mp3,noun
299265,quire,ˈkwaɪ.ɚ,../audio/q/cdo0318usquir3985.mp3,noun
299277,quirk,kwɝːk,../audio/q/quirk.mp3,noun
299279,quirky,ˈkwɝː.ki,../audio/q/quirky.mp3,adjective
299282,quirkily,ˈkwɝː.kəl.i,../audio/q/cdo0623usquir3232.mp3,adverb
299283,quirkiness,ˈkwɝː.ki.nəs,../audio/q/cdo0318usquir3986.mp3,noun
299300,quisling,ˈkwɪz.lɪŋ,../audio/q/usquin_005.mp3,noun
299314,quit,kwɪt,../audio/q/quit.mp3,verb
299322,quite,kwaɪt,../audio/q/quite.mp3,adverb
299331,quits,kwɪts,../audio/q/usquin_006.mp3,adjective
299337,quitter,ˈkwɪt̬.ɚ,../audio/q/usquin_008.mp3,noun
299344,quiver,ˈkwɪv.ɚ,../audio/q/quiver.mp3,verb
299345,quivered,ˈkwɪv.ɚ,../audio/q/quiver.mp3,verb
299350,quivering,ˈkwɪv.ɚ,../audio/q/quiver.mp3,verb
299351,quiveringly,ˈkwɪv.ɚ.ɪŋ.li,../audio/q/cdo0623usquiv3233.mp3,adverb
299357,quixotic,kwɪkˈsɑː.t̬ɪk,../audio/q/quixotic.mp3,adjective
299359,quixotically,kwɪkˈsɑː.t̬ɪ.kəl.i,../audio/q/usquin_010.mp3,adverb
299364,quiz,kwɪz,../audio/q/quiz.mp3,noun
299372,quizzer,ˈkwɪz.ɚ,../audio/q/cdo1121usquiz3555.mp3,noun
299377,quizzical,ˈkwɪz.ɪ.kəl,../audio/q/quizzical.mp3,adjective
299379,quizzically,ˈkwɪz.ɪ.kəl.i,../audio/q/usquin_011.mp3,adverb
299384,quizzing,ˈkwɪz.ɪŋ,../audio/q/cdo1121usquiz3556.mp3,noun
299419,quoits,kwɔɪts,../audio/q/usquin_012.mp3,noun
299420,quokka,ˈkwɑː.kə,../audio/q/usquin_013.mp3,noun
299425,quondam,ˈkwɑːn.dəm,../audio/q/cdo0319usquon1406.mp3,adjective 
299434,quorum,ˈkwɔːr.əm,../audio/q/quorum.mp3,noun
299438,quota,ˈkwoʊ.t̬ə,../audio/q/quota.mp3,noun
299439,quotability,kwoʊ.t̬əˈbɪl.ə.t̬i,../audio/q/cdo0623usquot3234.mp3,noun
299440,quotable,ˈkwoʊ.t̬ə.bəl,../audio/q/cdo0623usquot3235.mp3,adjective
299442,quotably,ˈkwoʊ.t̬ə.bli,../audio/q/cdo0623usquot3236.mp3,adverb
299444,quotation,kwoʊˈteɪ.ʃən,../audio/q/quotation.mp3,noun
299450,quote,kwoʊt,../audio/q/quote.mp3,verb
299451,quoted,kwoʊt,../audio/q/quote.mp3,verb
299457,quotes,"","",phrase
299459,quoth,kwoʊθ,../audio/q/usquin_016.mp3,verb
299460,quotha,ˈkwoʊ.θə,../audio/q/cdo1121usquot3557.mp3,exclamation
299462,quotidian,kwoʊˈtɪd.i.ən,../audio/q/usquin_017.mp3,adjective
299465,quotient,ˈkwoʊ.ʃənt,../audio/q/quotient.mp3,noun
299470,quoting,kwoʊt,../audio/q/quote.mp3,verb
299482,r,ɑːr,../audio/r/are.mp3,noun
299483,ra,aːr ˈeɪ,../audio/r/cespus000966.mp3,adjective
299509,rabbi,ˈræb.aɪ,../audio/r/rabbi.mp3,noun
299517,rabbinical,rəˈbɪn.ɪ.kəl,../audio/r/usquin_018.mp3,adjective
299531,rabbit,ˈræb.ɪt,../audio/r/rabbit.mp3,noun
299555,rabble,ˈræb.əl,../audio/r/rabble.mp3,noun
299574,rabi,ˈrʌb.i,../audio/r/cald4us1911.mp3,noun
299577,rabid,ˈræb.ɪd,../audio/r/rabid.mp3,adjective
299580,rabidly,ˈræb.ɪd.li,../audio/r/usquin_019.mp3,adverb
299582,rabies,ˈreɪ.biːz,../audio/r/rabies.mp3,noun
299599,raccoon,rækˈuːn,../audio/r/raccoon.mp3,noun
299603,race,reɪs,../audio/r/race.mp3,noun
299607,racecourse,ˈreɪs.kɔːrs,../audio/r/cald4us1912.mp3,noun
299609,raced,reɪs,../audio/r/race.mp3,verb
299612,racehorse,ˈreɪs.hɔːrs,../audio/r/usquin_022.mp3,noun
299620,raceme,reɪˈsiːm,../audio/r/cdo0123usrace2027.mp3,noun
299644,racer,ˈreɪ.sɚ,../audio/r/usquin_023.mp3,noun
299647,races,"","",phrase
299648,racetrack,ˈreɪs.træk,../audio/r/usquin_025.mp3,noun
299652,raceway,ˈreɪs.weɪ,../audio/r/cdo0623usrace3238.mp3,noun
299702,racy,ˈreɪ.si,../audio/r/racy.mp3,adjective
299703,racial,ˈreɪ.ʃəl,../audio/r/racial.mp3,adjective
299710,racialize,ˈreɪ.ʃə.laɪz,../audio/r/cdo0319usraci1411.mp3,verb
299711,racially,ˈreɪ.ʃəl.i,../audio/r/racially.mp3,adverb
299714,racily,ˈreɪ.səl.i,../audio/r/usquin_026.mp3,adverb
299716,raciness,ˈreɪ.si.nəs,../audio/r/usquin_027.mp3,noun
299718,racing,ˈreɪ.sɪŋ,../audio/r/racing.mp3,noun
299722,racism,ˈreɪ.sɪ.zəm,../audio/r/racism.mp3,noun
299724,racist,ˈreɪ.sɪst,../audio/r/racist.mp3,noun
299726,rack,ræk,../audio/r/rack.mp3,noun
299734,racked, -rækt,../audio/r/usa31391.mp3,suffix
299737,racket,ˈræk.ɪt,../audio/r/racket.mp3,noun
299739,racketeer,ˌræk.əˈtɪr,../audio/r/racketeer.mp3,noun
299740,racketeering,ˌræk.əˈtɪr.ɪŋ,../audio/r/racketeering.mp3,noun
299743,rackety,ˈræk.ɪt̬.i,../audio/r/cdo0623usrack3239.mp3,adjective
299755,racking,ˈræk.ɪŋ,../audio/r/usquin_028.mp3,adjective
299768,raclette,rækˈlet,"",noun
299774,raconteur,ˌræk.ɑːnˈtɝː,../audio/r/eus73814.mp3,noun
299777,racoon,rækˈuːn,../audio/r/raccoon.mp3,noun
299780,racquet,ˈræk.ɪt,../audio/r/cdo0319usracq1414.mp3,noun
299781,racquetball,ˈræk.ɪtˌbɑːl,../audio/r/eus23164.mp3,noun
299783,rad,ræd,../audio/r/cus01661.mp3,adjective
299785,radar,ˈreɪ.dɑːr,../audio/r/radar.mp3,noun
299794,raddled,ˈræd.əld,../audio/r/cald4us1914.mp3,adjective
299812,radial,ˈreɪ.di.əl,../audio/r/usquin_030.mp3,adjective
299815,radialis,ˌreɪ.diˈæl.ɪs,../audio/r/cespus000967.mp3,adjective
299819,radially,ˈreɪ.di.ə.li,../audio/r/usradia001.mp3,adverb
299821,radian,ˈreɪ.di.ən,../audio/r/eus23169.mp3,noun
299822,radiance,ˈreɪ.di.əns,../audio/r/radiance.mp3,noun
299827,radiant,ˈreɪ.di.ənt,../audio/r/radiant.mp3,adjective
299828,radiantly,ˈreɪ.di.ənt.li,../audio/r/cdo0623usradi3240.mp3,adverb
299833,radiate,ˈreɪ.di.eɪt,../audio/r/radiate.mp3,verb
299834,radiated,ˈreɪ.di.eɪt,../audio/r/radiate.mp3,verb
299840,radiating,ˈreɪ.di.eɪt,../audio/r/radiate.mp3,verb
299841,radiation,ˌreɪ.diˈeɪ.ʃən,../audio/r/radiation.mp3,noun
299849,radiator,ˈreɪ.di.eɪ.t̬ɚ,../audio/r/radiator.mp3,noun
299856,radical,ˈræd.ɪ.kəl,../audio/r/radical.mp3,adjective
299857,radicalism,ˈræd.ɪ.kəl.ɪ.zəm,../audio/r/usradia002.mp3,noun
299859,radicalization,ˌræd.ɪ.kə.ləˈzeɪ.ʃən,../audio/r/cdo0623usradi3241.mp3,noun
299860,radicalize,ˈræd.ɪ.kəl.aɪz,../audio/r/cdo1119usradi0999.mp3,verb
299861,radicalized,ˈræd.ɪ.kəl.aɪzd,../audio/r/cdo1119usradi1000.mp3,adjective
299864,radically,ˈræd.ɪ.kəl.i,../audio/r/radically.mp3,adverb
299901,radio,ˈreɪ.di.oʊ,../audio/r/radio.mp3,noun
299907,radioactive,ˌreɪ.di.oʊˈæk.tɪv,../audio/r/eus73816.mp3,adjective
299908,radioactively,ˌreɪ.di.oʊˈæk.tɪv.li,../audio/r/cdo0623usradi3242.mp3,adverb
299909,radioactivity,ˌreɪ.di.oʊ.ækˈtɪv.ə.t̬i,../audio/r/radioactivity.mp3,noun
299931,radiocarpal,ˌreɪ.di.oʊˈkɑːr.pəl,../audio/r/cespus000969.mp3,adjective
299959,radioed,ˈreɪ.di.oʊ,../audio/r/radio.mp3,verb
299961,radiofrequency,ˌreɪ.di.oʊˈfriː.kwən.si,../audio/r/cespus000970.mp3,noun
299966,radiogram,ˈreɪ.di.oʊˌɡræm,../audio/r/cdo0318usradi3995.mp3,noun
299968,radiograph,ˈreɪ.di.oʊˌɡræf,../audio/r/cespus000971.mp3,noun
299969,radiographer,ˌreɪ.diˈɑː.ɡrə.fɚ,../audio/r/usradia004.mp3,noun
299970,radiography,ˌreɪ.diˈɑː.ɡrə.fi,../audio/r/usradia005.mp3,noun
299971,radiographic,ˌreɪ.di.oʊˈɡræf.ɪk,../audio/r/cespus000972.mp3,adjective
299977,radioing,ˈreɪ.di.oʊ,../audio/r/radio.mp3,verb
299980,radioisotope,ˌreɪ.di.oʊˈaɪ.sə.toʊp,../audio/r/cdo0318usradi3996.mp3,noun
299997,radiology,ˌreɪ.diˈɑː.lə.dʒi,../audio/r/radiology.mp3,noun
299999,radiological,ˌreɪ.di.əˈlɑːdʒ.ɪ.kəl,../audio/r/cespus000973.mp3,adjective
300002,radiologist,ˌreɪ.diˈɑː.lə.dʒɪst,../audio/r/radiologist.mp3,noun
300075,radiosurgery,ˌreɪ.di.oʊˈsɝː.dʒər.i,../audio/r/cespus000974.mp3,noun
300101,radiotherapy,ˌreɪ.di.oʊˈθer.ə.pi,../audio/r/radiotherapy.mp3,noun
300119,radish,ˈræd.ɪʃ,../audio/r/radish.mp3,noun
300122,radium,ˈreɪ.di.əm,../audio/r/radium.mp3,noun
300129,radius,ˈreɪ.di.əs,../audio/r/radius.mp3,noun
300131,radix,ˈreɪ.dɪks,../audio/r/cespus000976.mp3,noun
300138,radon,ˈreɪ.dɑːn,../audio/r/eus23189.mp3,noun
300158,raffia,ˈræf.i.ə,../audio/r/usradia010.mp3,noun
300164,raffish,ˈræf.ɪʃ,../audio/r/usradia011.mp3,adjective
300165,raffishly,ˈræf.ɪʃ.li,../audio/r/cdo0623usraff3244.mp3,adverb
300166,raffishness,ˈræf.ɪʃ.nəs,../audio/r/usradia012.mp3,noun
300167,raffle,ˈræf.əl,../audio/r/raffle.mp3,noun
300168,raffled,ˈræf.əl,../audio/r/raffle.mp3,verb
300172,rafflesia,rəˈfliː.ʒə,../audio/r/cdo0623usraff3245.mp3,noun
300175,raffling,ˈræf.əl,../audio/r/raffle.mp3,verb
300180,raft,ræft,../audio/r/raft.mp3,noun
300182,rafted,ræft,../audio/r/raft.mp3,verb
300183,rafter,ˈræf.tɚ,../audio/r/rafter.mp3,noun
300187,rafting,ˈræf.tɪŋ,../audio/r/usb01193.mp3,noun
300193,rag,ræɡ,../audio/r/rag.mp3,noun
300194,raga,ˈrɑː.ɡə,../audio/r/eus23197.mp3,noun
300197,ragamuffin,ˈræɡ.əˌmʌf.ɪn,../audio/r/usradia013.mp3,noun
300203,ragbag,ˈræɡ.bæɡ,../audio/r/usradia014.mp3,noun
300206,rage,reɪdʒ,../audio/r/rage.mp3,noun
300207,raged,reɪdʒ,../audio/r/rage.mp3,verb
300223,ragged,ˈræɡ.ɪd,../audio/r/ragged.mp3,adjective
300226,raggedy,ˈræɡ.ɪ.di,../audio/r/cdo0318usragg3999.mp3,adjective
300227,raggedly,ˈræɡ.ɪd.li,../audio/r/usradia016.mp3,adverb
300228,raggedness,ˈræɡ.ɪd.nəs,../audio/r/usradia017.mp3,noun
300244,raging,ˈreɪ.dʒɪŋ,../audio/r/usradia018.mp3,adjective
300247,raglan,ˈræɡ.lən,../audio/r/usradia019.mp3,adjective
300252,ragman,ˈræɡ.mæn,../audio/r/cdo0318usragm4000.mp3,noun
300257,ragout,ræɡˈuː,../audio/r/usradia020.mp3,noun
300262,rags,"","",phrase
300267,ragtag,ˈræɡ.tæɡ,../audio/r/usb01194.mp3,adjective
300269,ragtime,ˈræɡ.taɪm,../audio/r/ragtime.mp3,noun
300276,ragweed,ˈræɡ.wiːd,../audio/r/cdo0623usragw3247.mp3,noun
300280,ragwort,ˈræɡ.wɝːt,../audio/r/cdo0318usragw4001.mp3,noun
300282,rah,rɑː,../audio/r/cdo1121usrah3569.mp3,exclamation
300288,ray,reɪ,../audio/r/ray.mp3,noun
300299,raid,reɪd,../audio/r/raid.mp3,noun
300300,raided,reɪd,../audio/r/raid.mp3,verb
300301,raider,ˈreɪ.dɚ,../audio/r/usradia021.mp3,noun
300303,raiding,reɪd,../audio/r/raid.mp3,verb
300315,rail,reɪl,../audio/r/rail.mp3,noun
300320,railed,reɪl,../audio/r/rail.mp3,verb
300327,railhead,"",../audio/r/usb01196.mp3,noun
300329,railing,ˈreɪ.lɪŋ,../audio/r/railing.mp3,noun
300332,raillery,ˈreɪ.lɚ.i,../audio/r/usradia023.mp3,noun
300341,railroad,ˈreɪl.roʊd,../audio/r/railroad.mp3,noun
300343,railroaded,ˈreɪl.roʊd,../audio/r/railroad.mp3,verb
300347,railroading,ˈreɪl.roʊd,../audio/r/railroad.mp3,verb
300353,railway,ˈreɪl.weɪ,../audio/r/railway_railroad.mp3,noun
300360,raiment,ˈreɪ.mənt,../audio/r/usradia024.mp3,noun
300365,rain,reɪn,../audio/r/rain.mp3,noun
300371,rainbow,ˈreɪn.boʊ,../audio/r/rainbow.mp3,noun
300374,rainbows,"","",phrase
300377,raincheck,ˈreɪn.tʃek,../audio/r/cdo1121usrain3577.mp3,verb
300378,raincoat,ˈreɪŋ.koʊt,../audio/r/usradia025.mp3,noun
300380,raindrop,ˈreɪn.drɑːp,../audio/r/usradia026.mp3,noun
300382,rained,reɪn,../audio/r/rain.mp3,verb
300385,rainfall,ˈreɪn.fɑːl,../audio/r/usradia027.mp3,noun
300387,rainforest,ˈreɪn.fɔːr.ɪst,../audio/r/uscld01165.mp3,noun
300390,rainy,ˈreɪ.ni,../audio/r/rainy.mp3,adjective
300395,raining,reɪn,../audio/r/rain.mp3,verb
300399,rainmaker,ˈreɪn.meɪ.kɚ,../audio/r/cdo1119usrain1002.mp3,noun
300406,rains,"","",phrase
300409,rainstorm,ˈreɪn.stɔːrm,../audio/r/usradia029.mp3,noun
